date,time,timezone,MACB,source,sourcetype,type,user,host,short,desc,version,filename,inode,notes,format,extra
10/05/2019,12:47:50,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2126] Disconnecting: Too many authentication failures for root [p...,[sshd  pid: 2126] Disconnecting: Too many authentication failures for root [preauth],2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:47:50,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2124] PAM 5 more authentication failures; logname= uid=0 euid=0 t...,[sshd  pid: 2124] PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.210.131  user=root,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:47:50,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2126] PAM 5 more authentication failures; logname= uid=0 euid=0 t...,[sshd  pid: 2126] PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.210.131  user=root,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:47:50,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2124] PAM service(sshd) ignoring max retries; 6 > 3,[sshd  pid: 2124] PAM service(sshd) ignoring max retries; 6 > 3,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:47:50,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2126] PAM service(sshd) ignoring max retries; 6 > 3,[sshd  pid: 2126] PAM service(sshd) ignoring max retries; 6 > 3,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:47:50,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2124] error: maximum authentication attempts exceeded for root fr...,[sshd  pid: 2124] error: maximum authentication attempts exceeded for root from 192.168.210.131 port 57444 ssh2 [preauth],2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:47:50,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2126] error: maximum authentication attempts exceeded for root fr...,[sshd  pid: 2126] error: maximum authentication attempts exceeded for root from 192.168.210.131 port 57446 ssh2 [preauth],2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:47:50,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2124] message repeated 5 times: [ Failed password for root from 1...,[sshd  pid: 2124] message repeated 5 times: [ Failed password for root from 192.168.210.131 port 57444 ssh2],2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:47:50,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2126] message repeated 5 times: [ Failed password for root from 1...,[sshd  pid: 2126] message repeated 5 times: [ Failed password for root from 192.168.210.131 port 57446 ssh2],2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:47:55,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2128] Disconnecting: Too many authentication failures for root [p...,[sshd  pid: 2128] Disconnecting: Too many authentication failures for root [preauth],2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:47:55,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2128] PAM 5 more authentication failures; logname= uid=0 euid=0 t...,[sshd  pid: 2128] PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.210.131  user=root,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:47:55,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2128] PAM service(sshd) ignoring max retries; 6 > 3,[sshd  pid: 2128] PAM service(sshd) ignoring max retries; 6 > 3,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:47:55,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2128] error: maximum authentication attempts exceeded for root fr...,[sshd  pid: 2128] error: maximum authentication attempts exceeded for root from 192.168.210.131 port 57448 ssh2 [preauth],2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:47:55,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2128] message repeated 5 times: [ Failed password for root from 1...,[sshd  pid: 2128] message repeated 5 times: [ Failed password for root from 192.168.210.131 port 57448 ssh2],2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:47:55,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2131] pam_unix(sshd:auth): authentication failure; logname= uid=0...,[sshd  pid: 2131] pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.210.131  user=root,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:47:55,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2132] pam_unix(sshd:auth): authentication failure; logname= uid=0...,[sshd  pid: 2132] pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.210.131  user=root,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:47:56,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2132] Failed password for root from 192.168.210.131 port 57450 ssh2,[sshd  pid: 2132] Failed password for root from 192.168.210.131 port 57450 ssh2,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:47:56,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2131] Failed password for root from 192.168.210.131 port 57452 ssh2,[sshd  pid: 2131] Failed password for root from 192.168.210.131 port 57452 ssh2,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:47:59,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2136] pam_unix(sshd:auth): authentication failure; logname= uid=0...,[sshd  pid: 2136] pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.210.131  user=root,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:48:00,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2138] pam_unix(sshd:auth): authentication failure; logname= uid=0...,[sshd  pid: 2138] pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.210.131  user=root,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:48:00,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2140] pam_unix(sshd:auth): authentication failure; logname= uid=0...,[sshd  pid: 2140] pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.210.131  user=root,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:48:02,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2136] Failed password for root from 192.168.210.131 port 57454 ssh2,[sshd  pid: 2136] Failed password for root from 192.168.210.131 port 57454 ssh2,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:48:02,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2138] Failed password for root from 192.168.210.131 port 57456 ssh2,[sshd  pid: 2138] Failed password for root from 192.168.210.131 port 57456 ssh2,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:48:02,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2140] Failed password for root from 192.168.210.131 port 57458 ssh2,[sshd  pid: 2140] Failed password for root from 192.168.210.131 port 57458 ssh2,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:48:03,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2142] pam_unix(sshd:auth): authentication failure; logname= uid=0...,[sshd  pid: 2142] pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.210.131  user=root,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:48:05,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2142] Failed password for root from 192.168.210.131 port 57460 ssh2,[sshd  pid: 2142] Failed password for root from 192.168.210.131 port 57460 ssh2,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:48:05,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2144] pam_unix(sshd:auth): authentication failure; logname= uid=0...,[sshd  pid: 2144] pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.210.131  user=root,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:48:07,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2131] Disconnecting: Too many authentication failures for root [p...,[sshd  pid: 2131] Disconnecting: Too many authentication failures for root [preauth],2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:48:07,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2132] Disconnecting: Too many authentication failures for root [p...,[sshd  pid: 2132] Disconnecting: Too many authentication failures for root [preauth],2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:48:07,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2144] Failed password for root from 192.168.210.131 port 57462 ssh2,[sshd  pid: 2144] Failed password for root from 192.168.210.131 port 57462 ssh2,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:48:07,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2131] PAM 5 more authentication failures; logname= uid=0 euid=0 t...,[sshd  pid: 2131] PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.210.131  user=root,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:48:07,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2132] PAM 5 more authentication failures; logname= uid=0 euid=0 t...,[sshd  pid: 2132] PAM 5 more authentication failures; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.210.131  user=root,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:48:07,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2131] PAM service(sshd) ignoring max retries; 6 > 3,[sshd  pid: 2131] PAM service(sshd) ignoring max retries; 6 > 3,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:48:07,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2132] PAM service(sshd) ignoring max retries; 6 > 3,[sshd  pid: 2132] PAM service(sshd) ignoring max retries; 6 > 3,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:48:07,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2132] error: maximum authentication attempts exceeded for root fr...,[sshd  pid: 2132] error: maximum authentication attempts exceeded for root from 192.168.210.131 port 57450 ssh2 [preauth],2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:48:07,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2131] error: maximum authentication attempts exceeded for root fr...,[sshd  pid: 2131] error: maximum authentication attempts exceeded for root from 192.168.210.131 port 57452 ssh2 [preauth],2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:48:07,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2132] message repeated 5 times: [ Failed password for root from 1...,[sshd  pid: 2132] message repeated 5 times: [ Failed password for root from 192.168.210.131 port 57450 ssh2],2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:48:07,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2131] message repeated 5 times: [ Failed password for root from 1...,[sshd  pid: 2131] message repeated 5 times: [ Failed password for root from 192.168.210.131 port 57452 ssh2],2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
10/05/2019,12:48:09,Europe/Brussels,M...,LOG,Log File,Content Modification Time,-,VulnOSv2,[sshd  pid: 2146] pam_unix(sshd:auth): authentication failure; logname= uid=0...,[sshd  pid: 2146] pam_unix(sshd:auth): authentication failure; logname= uid=0 euid=0 tty=ssh ruser= rhost=192.168.210.131  user=root,2,OS://home/tsurugi/cases/web/case1/var/log/auth.log,525608,-,syslog,sha256_hash: b8e6a67fdb202938cc2fb1cb666f9fe66436a9225399946f30231e384c06fdb4
